Resource,Zone,AnnualSum,Capacity,CapacityFactor
biomass,1,512456.6774293976,69.0,0.8478205900162094
conventional_hydroelectric,1,374206.42674755637,468.0,0.09127698423963733
conventional_steam_coal,1,6.83656164852851e6,3361.0,0.23220155070885995
conventional_steam_coal_5,1,7.381967169928973e6,3361.0,0.25072606849209683
conventional_steam_coal_1,1,344825.04754408734,698.0,0.05639482794024796
conventional_steam_coal_2,1,2.775168e7,3520.0,0.9
conventional_steam_coal_3,1,8.436373185246408e6,2815.0,0.3421159146307861
conventional_steam_coal_4,1,2.7616040668128394e6,652.0,0.48351473282293317
natural_gas_fired_combined_cycle,1,450018.4324747659,780.0,0.06586149638139063
natural_gas_fired_combined_cycle_1,1,3.6946719052393977e6,2121.0,0.19885252203123138
natural_gas_fired_combined_cycle_2,1,3.2725013584040962e7,4644.0,0.8044212197021777
natural_gas_fired_combined_cycle_3,1,2.506143052523583e6,746.0,0.38349784122987485
natural_gas_fired_combined_cycle_4,1,71647.77305915032,704.0,0.011617854442187875
natural_gas_fired_combined_cycle_5,1,2.551321529556745e7,4029.0,0.7228760237016633
natural_gas_fired_combined_cycle_6,1,636297.9184234242,1740.0,0.04174525786119143
natural_gas_fired_combined_cycle_7,1,4.731911743355841e6,1031.0,0.523930721088698
natural_gas_fired_combined_cycle_8,1,5.972298053676004e7,8056.0,0.8462874679860842
natural_gas_fired_combined_cycle_9,1,2.1926999127034396e6,532.0,0.4705041526554914
natural_gas_fired_combined_cycle_10,1,228028.5691961593,237.0,0.10983400246428883
natural_gas_fired_combined_cycle_11,1,1.8796422710326833e6,1188.0,0.1806153497525371
natural_gas_fired_combined_cycle_12,1,2.6983426898952597e6,1026.0,0.3002241592894403
natural_gas_fired_combined_cycle_13,1,4.432694603370699e7,7481.0,0.6764007026889275
natural_gas_fired_combined_cycle_14,1,2.605802647224908e6,824.0,0.3610024946835944
natural_gas_fired_combustion_turbine,1,5013.632892018223,741.0,0.0007723785720916175
natural_gas_fired_combustion_turbine_1,1,2.3692420320961336e6,1073.0,0.2520609684893349
natural_gas_fired_combustion_turbine_2,1,145.8,81.0,0.00020547945205479453
natural_gas_fired_combustion_turbine_3,1,10706.874503108596,180.0,0.006790255265796928
natural_gas_fired_combustion_turbine_4,1,40244.90510762113,91.0,0.05048535439262022
natural_gas_fired_combustion_turbine_5,1,23.400000000000002,13.0,0.00020547945205479456
natural_gas_fired_combustion_turbine_6,1,69720.77942702282,354.0,0.022483031314340617
natural_gas_fired_combustion_turbine_7,1,526738.2843836609,557.0,0.10795321569064151
natural_gas_fired_combustion_turbine_8,1,66223.22843894329,1539.0,0.004912104791326819
natural_gas_fired_combustion_turbine_9,1,2915.565330568356,846.0,0.00039341263892509956
natural_gas_fired_combustion_turbine_10,1,194943.8213006129,336.0,0.06623172880674226
natural_gas_fired_combustion_turbine_11,1,2656.1409019669586,208.0,0.001457752075631673
natural_gas_fired_combustion_turbine_12,1,24868.800579822288,547.0,0.0051899527893579525
natural_gas_fired_combustion_turbine_13,1,73.8,41.0,0.0002054794520547945
natural_gas_fired_combustion_turbine_14,1,232995.6073187694,276.0,0.09636837705924882
natural_gas_fired_combustion_turbine_15,1,1587.6,84.0,0.002157534246575342
natural_gas_steam_turbine,1,796941.9526144625,825.0,0.11027285908599176
natural_gas_steam_turbine_1,1,358687.8351808658,521.0,0.0785913625844367
natural_gas_steam_turbine_2,1,286.578,18.0,0.0018174657534246574
natural_gas_steam_turbine_3,1,1.5095667489106886e6,1326.0,0.12995850025402458
natural_gas_steam_turbine_4,1,38805.74932854486,167.0,0.026526227906204618
natural_gas_steam_turbine_5,1,37716.72876148023,171.0,0.02517872891230756
natural_gas_steam_turbine_6,1,4.0849305741668846e6,2160.0,0.21588716462491991
natural_gas_steam_turbine_7,1,474622.4221183784,1265.0,0.04283054687299244
natural_gas_steam_turbine_8,1,852329.1584824182,844.0,0.11528181177941772
natural_gas_steam_turbine_9,1,1.124543052956608e6,421.0,0.30492279009441753
natural_gas_steam_turbine_10,1,117744.06216343075,248.0,0.05419799591408471
natural_gas_steam_turbine_11,1,208045.95933978714,392.0,0.06058555800361894
natural_gas_steam_turbine_12,1,14562.70097701515,61.0,0.027252603070991747
natural_gas_steam_turbine_13,1,2.57336544875194e6,1461.0,0.20106993776952203
natural_gas_steam_turbine_14,1,588657.3656912227,430.0,0.1562751846902471
natural_gas_steam_turbine_15,1,213580.92616594431,169.0,0.1442685459498151
natural_gas_steam_turbine_16,1,72593.22220936137,169.0,0.049034896523575
natural_gas_steam_turbine_17,1,37533.668586857406,122.0,0.035120207899971376
nuclear,1,1.9267991878796656e7,2520.0,0.8728343063164391
nuclear_1,1,1.880923016739669e7,2460.0,0.872834306316437
onshore_wind_turbine,1,6.1661642834246375e7,34182.0,0.2059271055978031
small_hydroelectric,1,0.0,16.0,0.0
solar_photovoltaic,1,2.2573877373116356e6,9323.0,0.027640530309628954
Battery,1,806610.6416404526,726.0,0.0
